time,BulkRi_hub,L_6p64m,L_24m
2024-06-21 15:30:00,0.40523,58.601,41.558
2024-06-21 15:40:00,0.36021,50.569,38.958
2024-06-21 15:50:00,0.41689,50.569,38.958
2024-06-21 16:00:00,0.37911,58.749,34.336
2024-06-21 16:10:00,0.36016,58.749,34.336
2024-06-21 16:20:00,0.45201,63.604,35.187
2024-06-21 16:30:00,0.29291,63.604,35.187
2024-06-21 16:40:00,0.25805,63.604,35.187
2024-06-21 16:50:00,0.22999,53.243,30.096
2024-06-21 17:00:00,0.1956,53.243,30.096
2024-06-21 17:10:00,0.35219,81.822,47.788
2024-06-21 17:20:00,0.3029,81.822,47.788
2024-06-21 17:30:00,0.30247,67.671,45.53
2024-06-21 17:40:00,0.3263,67.671,45.53
2024-06-21 17:50:00,0.33428,62.956,44.399
2024-06-21 18:00:00,0.39178,50.961,34.898
2024-06-21 18:10:00,0.42135,50.961,34.898
2024-06-21 18:20:00,0.54201,30.075,34.728
2024-06-21 18:30:00,0.59362,30.075,34.728
2024-06-21 18:40:00,0.78556,47.912,32.868
2024-06-21 18:50:00,0.58259,47.912,32.868
2024-06-21 19:00:00,0.76869,24.808,27.309
2024-06-21 19:10:00,0.59486,24.808,27.309
2024-06-21 19:20:00,0.60866,54.285,25.907
2024-06-21 19:30:00,0.55666,54.285,25.907
2024-06-21 19:40:00,0.40236,54.285,25.907
2024-06-21 19:50:00,0.36321,35.36,17.825
2024-06-21 20:00:00,0.31721,35.36,17.825
2024-06-21 20:10:00,0.38077,58.873,38.6
2024-06-21 20:20:00,0.4971,58.873,38.6
2024-06-21 20:30:00,0.45891,50.369,35.376
2024-06-21 20:40:00,0.40459,50.369,35.376
2024-06-21 20:50:00,0.29758,14.73,44.991
2024-06-21 21:00:00,0.40126,108.23,-128.38
2024-06-21 21:10:00,0.29466,108.23,-128.38
2024-06-21 21:20:00,0.41452,98.771,-96.756
2024-06-21 21:30:00,0.31912,98.771,-96.756
2024-06-21 21:40:00,0.44875,-6.3726,-16.978
2024-06-21 21:50:00,0.47057,-6.3726,-16.978
2024-06-21 22:00:00,0.586,-39.192,-19.345
2024-06-21 22:10:00,0.24237,-39.192,-19.345
2024-06-21 22:20:00,0.24028,-43.836,-4.5671
2024-06-21 22:30:00,0.22468,-43.836,-4.5671
2024-06-21 22:40:00,0.17158,-43.836,-4.5671
2024-06-21 22:50:00,0.21443,142.3,-66.276
2024-06-21 23:00:00,0.2386,142.3,-66.276
2024-06-21 23:10:00,0.25664,-161.99,-102.75
2024-06-21 23:20:00,0.32869,-161.99,-102.75
2024-06-21 23:30:00,0.4264,99.433,-65.266
2024-06-21 23:40:00,0.31426,99.433,-65.266
2024-06-21 23:50:00,0.4546,,-15.128
2024-06-22 00:00:00,0.44781,52.742,
2024-06-22 00:10:00,0.32335,52.742,
2024-06-22 00:20:00,0.35075,31.416,
2024-06-22 00:30:00,0.32097,31.416,
2024-06-22 00:40:00,1.2013,,
2024-06-22 00:50:00,0.55465,,
2024-06-22 01:00:00,0.40212,-25.07,-81.09
2024-06-22 01:10:00,0.27541,-25.07,-81.09
2024-06-22 01:20:00,0.18749,35.62,-198.78
2024-06-22 01:30:00,0.29393,35.62,-198.78
2024-06-22 01:40:00,0.50726,35.62,-198.78
2024-06-22 01:50:00,0.58348,22.347,18.57
2024-06-22 02:00:00,0.45109,22.347,18.57
2024-06-22 02:10:00,0.20087,6.418,-10.802
2024-06-22 02:20:00,0.36288,6.418,-10.802
2024-06-22 02:30:00,-0.072525,20.565,
2024-06-22 02:40:00,0.45501,20.565,
2024-06-22 02:50:00,0.32805,9.8776,-4.3594
2024-06-22 03:00:00,0.56881,16.822,
2024-06-22 03:10:00,0.89068,16.822,
2024-06-22 03:20:00,1.2229,38.848,80.702
2024-06-22 03:30:00,1.1025,38.848,80.702
2024-06-22 03:40:00,0.32061,25.738,48.129
2024-06-22 03:50:00,0.4152,25.738,48.129
2024-06-22 04:00:00,0.4839,25.481,26.326
2024-06-22 04:10:00,0.14011,25.481,26.326
2024-06-22 04:20:00,0.20875,28.631,104.73
2024-06-22 04:30:00,0.17972,28.631,104.73
2024-06-22 04:40:00,0.21203,28.631,104.73
2024-06-22 04:50:00,0.26783,25.566,36.628
2024-06-22 05:00:00,0.25374,25.566,36.628
2024-06-22 05:10:00,0.26832,43.669,42.47
2024-06-22 05:20:00,0.43623,43.669,42.47
2024-06-22 05:30:00,0.39176,63.55,41.501
2024-06-22 05:40:00,0.42914,63.55,41.501
2024-06-22 05:50:00,0.72351,63.38,32.238
2024-06-22 06:00:00,0.4964,61.812,33.818
2024-06-22 06:10:00,0.55431,61.812,33.818
2024-06-22 06:20:00,0.42759,43.694,18.554
2024-06-22 06:30:00,0.28357,43.694,18.554
2024-06-22 06:40:00,0.30542,124.1,34.85
2024-06-22 06:50:00,0.24246,124.1,34.85
2024-06-22 07:00:00,0.21665,52.018,148.21
2024-06-22 07:10:00,0.21712,52.018,148.21
2024-06-22 07:20:00,0.41263,16.85,27.302
2024-06-22 07:30:00,0.52435,16.85,27.302
2024-06-22 07:40:00,0.35872,16.85,27.302
2024-06-22 07:50:00,0.43493,20.754,32.306
2024-06-22 08:00:00,0.61826,20.754,32.306
2024-06-22 08:10:00,0.47073,66.996,23.49
2024-06-22 08:20:00,0.24524,66.996,23.49
2024-06-22 08:30:00,0.28037,16.914,21.569
2024-06-22 08:40:00,0.30446,16.914,21.569
2024-06-22 08:50:00,0.48942,20.908,26.417
2024-06-22 10:00:00,0.071932,39.634,55.88
2024-06-22 10:10:00,0.16274,39.634,55.88
2024-06-22 10:20:00,0.59621,30.703,50.327
2024-06-22 10:40:00,0.19601,30.703,50.327
2024-06-22 10:50:00,0.22533,36.332,30.521
2024-06-22 11:00:00,0.21051,36.332,30.521
2024-06-22 11:10:00,0.25192,42.96,33.333
2024-06-22 11:20:00,0.21767,42.96,33.333
2024-06-22 11:30:00,0.27953,54.197,37.745
2024-06-22 11:40:00,0.25452,54.197,37.745
2024-06-22 11:50:00,0.26956,46.273,44.126
2024-06-22 12:00:00,0.27831,43.241,27.743
2024-06-22 12:10:00,0.1805,43.241,27.743
2024-06-22 12:20:00,0.17514,42.419,33.619
2024-06-22 12:30:00,0.19049,42.419,33.619
2024-06-22 12:40:00,0.15949,51.103,42.176
2024-06-22 12:50:00,0.088455,51.103,42.176
2024-06-22 13:00:00,0.19511,37.054,32.726
2024-06-22 13:10:00,0.16025,37.054,32.726
2024-06-22 13:20:00,0.2148,51.159,18.857
2024-06-22 13:30:00,0.50397,51.159,18.857
2024-06-22 13:40:00,0.51278,51.159,18.857
2024-06-22 13:50:00,0.56757,39.289,27.384
2024-06-22 14:00:00,0.64025,39.289,27.384
2024-06-22 14:10:00,0.95251,46.316,43.553
2024-06-22 14:20:00,1.2858,46.316,43.553
2024-06-22 14:30:00,1.3813,59.897,51.959
2024-06-22 14:40:00,0.89078,59.897,51.959
2024-06-22 14:50:00,0.81737,46.37,24.53
2024-06-22 15:00:00,0.77353,45.321,46.602
2024-06-22 15:10:00,0.60781,45.321,46.602
2024-06-22 15:20:00,0.76448,50.503,19.488
2024-06-22 15:30:00,0.96432,50.503,19.488
2024-06-22 15:40:00,0.93782,58.929,32.809
2024-06-22 15:50:00,0.68425,58.929,32.809
2024-06-22 16:00:00,0.83773,58.377,31.703
2024-06-22 16:10:00,0.81654,58.377,31.703
2024-06-22 16:20:00,0.86216,152.82,134.8
2024-06-22 16:30:00,0.63671,152.82,134.8
2024-06-22 16:40:00,0.50078,152.82,134.8
2024-06-22 16:50:00,0.64638,13.178,22.184
2024-06-22 17:00:00,0.74756,13.178,22.184
2024-06-22 17:10:00,0.83036,26.572,21.41
2024-06-22 17:20:00,0.78962,26.572,21.41
2024-06-22 17:30:00,0.70595,29.607,9.1751
2024-06-22 17:40:00,0.8432,29.607,9.1751
2024-06-22 17:50:00,0.78106,25.957,13.301
2024-06-22 18:00:00,0.71841,26.604,19.901
2024-06-22 18:10:00,1.0708,26.604,19.901
2024-06-22 18:20:00,2.398,43.061,53.647
2024-06-22 18:30:00,1.7429,43.061,53.647
2024-06-22 18:40:00,-4.8006,30.733,33.775
2024-06-22 18:50:00,2.3618,30.733,33.775
2024-06-22 19:00:00,-17.957,46.167,43.865
2024-06-22 19:10:00,0.67611,46.167,43.865
2024-06-22 19:20:00,6.2685,42.414,39.696
2024-06-22 19:30:00,5.8371,42.414,39.696
2024-06-22 19:40:00,3.8223,42.414,39.696
2024-06-22 19:50:00,0.47595,28.246,24.976
2024-06-22 20:00:00,0.16151,28.246,24.976
2024-06-22 20:50:00,0.30152,71.556,62.406
2024-06-22 23:40:00,8.9447,-295.21,
2024-06-29 05:00:00,-5.5869,-70.034,24.538
2024-06-29 05:10:00,-64.991,-70.034,24.538
2024-06-29 05:20:00,-9.8288,-70.034,24.538
2024-06-29 05:30:00,-3.5833,-70.034,24.538
2024-06-29 05:40:00,-4.7297,-70.034,24.538
2024-06-29 05:50:00,-0.65452,-70.034,24.538
2024-06-29 06:10:00,-3.5352,-70.034,24.538
2024-06-29 06:20:00,-4.3866,-70.034,24.538
2024-06-29 06:30:00,-11.588,-70.034,24.538
2024-06-29 06:40:00,-258.55,-82.396,-67.006
2024-06-29 06:50:00,0.23919,-82.396,-67.006
2024-06-29 07:00:00,-16.215,-92.214,-42.209
2024-06-29 07:10:00,-16.44,-92.214,-42.209
2024-06-29 07:20:00,-11.096,-141.92,-145.66
2024-06-29 07:30:00,-67.627,-141.92,-145.66
2024-06-29 07:40:00,-15.403,-141.92,-145.66
2024-06-29 07:50:00,-19.082,-144.53,-467.97
2024-06-29 08:00:00,-1.5872,-144.53,-467.97
2024-06-29 08:10:00,-20.51,-156.52,-1885.4
2024-06-29 08:20:00,-1337.9,-156.52,-1885.4
2024-06-29 08:30:00,-247.93,-204.91,2113.8
2024-06-29 08:40:00,-14.147,-204.91,2113.8
2024-06-29 08:50:00,-46.797,-2267.2,3323.1
2024-06-29 09:00:00,-44.081,-2234.5,-4175.1
2024-06-29 09:10:00,-0.29734,-2234.5,-4175.1
2024-06-29 09:20:00,-3.5473,-5425.2,-1725.5
2024-06-29 09:30:00,-9.0359,-5425.2,-1725.5
2024-06-29 09:40:00,-1.8313,-2019.3,-2191.5
2024-06-29 09:50:00,-11.151,-2019.3,-2191.5
2024-06-29 10:10:00,-1.9266,-101.71,-405
2024-06-29 10:20:00,-1.2848,-363.51,-146.27
2024-06-29 10:30:00,-66.028,-363.51,-146.27
2024-06-29 10:40:00,1.5424,-363.51,-146.27
2024-06-29 10:50:00,-5.817,-302.83,-153.77
2024-06-29 11:00:00,-9.0565,-302.83,-153.77
2024-06-29 11:10:00,-331.25,-124.74,-290.5
2024-06-29 11:20:00,-63.611,-124.74,-290.5
2024-06-29 11:30:00,-3.1461,-435.52,923.54
2024-06-29 11:40:00,-4.7042,-435.52,923.54
2024-06-29 11:50:00,-6.9626,-207,-111
2024-06-29 12:00:00,-9.3777,-91.658,-89.551
2024-06-29 12:10:00,-41.033,-91.658,-89.551
2024-06-29 12:20:00,-14.585,-93.643,-79.313
2024-06-29 12:30:00,-19.689,-93.643,-79.313
2024-06-29 12:40:00,-813.29,-1018.6,1789.7
2024-06-29 12:50:00,-4.7878,-1018.6,1789.7
2024-06-29 13:00:00,-1.2707,-214.39,-131.54
2024-06-29 13:10:00,-37.219,-214.39,-131.54
2024-06-29 13:20:00,-5.5749,-189.54,-320.38
2024-06-29 13:30:00,8.829,-189.54,-320.38
2024-06-29 13:40:00,-1.4538,-189.54,-320.38
2024-06-29 13:50:00,-10.324,-227.46,-170.02
2024-06-29 14:00:00,1.0689,-227.46,-170.02
2024-06-29 14:10:00,-4.0092,-98.575,-111.8
2024-06-29 14:20:00,0.74822,-98.575,-111.8
2024-06-29 14:30:00,5.3745,-86.231,-54.572
2024-06-29 14:40:00,1.4173,-86.231,-54.572
2024-06-29 14:50:00,1.1439,-239.87,-170.16
2024-06-29 15:00:00,3.2873,-186.83,-225.95
2024-06-29 15:10:00,4.2548,-186.83,-225.95
2024-06-29 15:20:00,5.3401,-188.26,-675.62
2024-06-29 15:30:00,24.298,-188.26,-675.62
2024-06-29 15:40:00,3.9833,-190.09,-290.3
2024-06-29 15:50:00,20.696,-190.09,-290.3
2024-06-29 16:00:00,2.0165,-253.73,-808.54
2024-06-29 16:10:00,4.273,-253.73,-808.54
2024-06-29 16:20:00,1.3028,-287.76,-867.52
2024-06-29 16:30:00,1.2593,-287.76,-867.52
2024-06-29 16:40:00,1.9764,-287.76,-867.52
2024-06-29 16:50:00,1.4756,-540.27,769.03
2024-06-29 17:00:00,1.9964,-540.27,769.03
2024-06-29 17:10:00,0.57879,,213.67
2024-06-29 17:20:00,0.45913,,213.67
2024-06-29 17:30:00,0.53433,600.81,177.49
2024-06-29 17:40:00,0.42612,600.81,177.49
2024-06-29 17:50:00,0.25347,395.07,331.94
2024-06-29 18:00:00,0.91438,253.25,71.999
2024-06-29 18:10:00,0.33541,253.25,71.999
2024-06-29 18:20:00,0.27853,237.71,111.4
2024-06-29 18:30:00,0.3744,237.71,111.4
2024-06-29 18:40:00,0.27703,109.82,78.189
2024-06-29 18:50:00,0.43192,109.82,78.189
2024-06-29 19:00:00,0.38863,124.53,61.113
2024-06-29 19:10:00,0.47902,124.53,61.113
2024-06-29 19:20:00,0.50492,97.401,70.354
2024-06-29 19:30:00,0.23766,97.401,70.354
2024-06-29 19:40:00,0.34424,97.401,70.354
2024-06-29 19:50:00,0.24575,83.1,69.817
2024-06-29 20:00:00,0.26994,83.1,69.817
2024-06-29 20:10:00,0.33122,77.791,38.482
2024-06-29 20:20:00,0.41661,77.791,38.482
2024-06-29 20:30:00,0.2442,42.478,29.43
2024-06-29 20:40:00,0.23555,42.478,29.43
2024-06-29 20:50:00,0.24717,62.779,40.051
2024-06-29 21:00:00,0.24549,73.946,76.968
2024-06-29 21:10:00,0.19991,73.946,76.968
2024-06-29 21:20:00,0.22614,119.31,83.811
2024-06-29 21:30:00,0.16144,119.31,83.811
2024-06-29 21:40:00,0.24583,117.18,87.29
2024-06-29 21:50:00,0.16781,117.18,87.29
2024-06-29 22:00:00,0.23233,101.13,105.85
2024-06-29 22:10:00,0.20981,101.13,105.85
2024-06-29 22:20:00,0.15516,160.59,128.1
2024-06-29 22:30:00,0.15659,160.59,128.1
2024-06-29 22:40:00,0.1325,160.59,128.1
2024-06-29 22:50:00,0.13196,146.65,131.15
2024-06-29 23:00:00,0.1319,146.65,131.15
2024-06-29 23:10:00,0.11185,148.83,177.37
2024-06-29 23:20:00,0.11542,148.83,177.37
2024-06-29 23:30:00,0.12645,151.44,161.37
2024-06-29 23:40:00,0.09952,151.44,161.37
2024-06-29 23:50:00,0.10806,127.46,138.89
2024-06-30 00:00:00,0.10457,141.72,132.15
2024-06-30 00:10:00,0.11435,141.72,132.15
2024-06-30 00:20:00,0.12262,140.11,116.16
2024-06-30 00:30:00,0.12072,140.11,116.16
2024-06-30 00:40:00,0.13494,148.69,129.91
2024-06-30 00:50:00,0.15959,148.69,129.91
2024-06-30 01:00:00,0.16325,150.29,127.99
2024-06-30 01:10:00,0.17312,150.29,127.99
2024-06-30 01:20:00,0.16076,145.97,114.56
2024-06-30 01:50:00,0.18253,128.13,105.15
2024-06-30 02:00:00,0.17369,128.13,105.15
2024-06-30 02:20:00,0.15716,104.56,86.7
2024-06-30 02:30:00,0.21911,103.79,90.266
2024-06-30 02:40:00,0.17792,103.79,90.266
2024-06-30 02:50:00,0.29552,97.487,78.902
2024-06-30 03:00:00,0.23458,84.722,66.111
2024-06-30 03:10:00,0.34316,84.722,66.111
2024-06-30 03:20:00,0.23719,77.181,64.852
2024-06-30 03:30:00,0.24947,77.181,64.852
2024-06-30 03:40:00,0.25794,159.21,88.461
2024-06-30 03:50:00,0.27737,159.21,88.461
2024-06-30 04:00:00,0.21341,76.938,40.578
2024-06-30 04:10:00,0.15968,76.938,40.578
2024-06-30 04:20:00,0.20222,71.092,43.372
2024-06-30 04:30:00,0.22667,71.092,43.372
2024-06-30 04:40:00,0.20866,71.092,43.372
2024-06-30 04:50:00,0.17719,61.358,26.997
2024-06-30 13:30:00,0.34426,39.861,35.19
2024-06-30 15:00:00,0.27564,49.587,29.31
2024-06-30 15:10:00,0.54098,49.587,29.31
2024-06-30 15:20:00,0.32426,36.236,-960.69
2024-06-30 15:30:00,0.42648,36.236,-960.69
2024-06-30 15:40:00,0.33968,,
2024-06-30 15:50:00,0.38373,,
2024-06-30 16:00:00,0.46686,40.596,-74.141
2024-06-30 16:10:00,0.40786,40.596,-74.141
2024-06-30 16:20:00,0.26447,36.345,-78.259
2024-06-30 16:30:00,0.21824,36.345,-78.259
2024-06-30 16:40:00,0.27927,36.345,-78.259
2024-06-30 16:50:00,0.28809,41.231,
2024-06-30 17:00:00,0.24889,41.231,
2024-06-30 17:10:00,0.31916,79.657,49.556
2024-06-30 17:20:00,0.39752,79.657,49.556
2024-06-30 17:30:00,0.66505,80.89,52.543
2024-06-30 17:40:00,0.30751,80.89,52.543
2024-06-30 17:50:00,0.52811,70.448,46.329
2024-06-30 18:00:00,0.41387,75.715,35.158
2024-06-30 18:10:00,0.43741,75.715,35.158
2024-06-30 18:20:00,0.64412,82.391,32.862
2024-06-30 18:30:00,0.31316,82.391,32.862
2024-06-30 18:40:00,0.3625,48.031,26.906
2024-06-30 18:50:00,0.24178,48.031,26.906
2024-06-30 19:00:00,0.28715,65.279,35.327
2024-06-30 19:10:00,0.47261,65.279,35.327
2024-06-30 19:20:00,0.7006,53.778,29.376
2024-06-30 19:30:00,0.53573,53.778,29.376
2024-06-30 19:40:00,0.92714,53.778,29.376
2024-06-30 19:50:00,0.76299,52.353,35.538
2024-06-30 20:00:00,0.47104,52.353,35.538
2024-06-30 20:40:00,0.72075,78.885,29.179
2024-06-30 20:50:00,0.69532,115.85,115.45
2024-06-30 21:00:00,0.47489,35.581,11.604
2024-06-30 21:10:00,0.47446,35.581,11.604
2024-06-30 21:20:00,0.18463,28.195,60.584
2024-06-30 21:50:00,-0.19357,105.29,-64.67
2024-06-30 22:00:00,1.9126,34.295,16.26
2024-06-30 22:10:00,0.73067,34.295,16.26
2024-06-30 22:20:00,0.51399,224.35,236.97
2024-06-30 22:30:00,0.46708,224.35,236.97
2024-06-30 22:40:00,0.68252,224.35,236.97
2024-06-30 22:50:00,4.5119,118.35,-60.158
2024-06-30 23:00:00,0.78322,118.35,-60.158
2024-06-30 23:10:00,0.29858,41.912,3.686
2024-06-30 23:20:00,0.30234,41.912,3.686
2024-06-30 23:30:00,0.25418,20.671,41.333
2024-06-30 23:40:00,0.3767,20.671,41.333
2024-06-30 23:50:00,0.28692,27.367,93.929
2024-07-01 00:30:00,0.17661,25.096,2.1049
2024-07-01 00:40:00,0.094769,45.495,35.498
2024-07-01 00:50:00,0.14808,45.495,35.498
2024-07-01 01:00:00,0.21644,18.595,24.857
2024-07-01 01:10:00,0.2181,18.595,24.857
2024-07-01 03:30:00,0.80942,13.297,-44.008
2024-07-01 03:40:00,0.51996,-634.71,-104.5
2024-07-01 03:50:00,0.80072,-634.71,-104.5
2024-07-01 04:00:00,0.15398,1335.5,187.06
2024-07-01 04:10:00,0.55085,1335.5,187.06
2024-07-01 04:20:00,0.3659,732.73,-163.69
2024-07-01 04:30:00,0.97291,732.73,-163.69
2024-07-01 04:40:00,3.4206,732.73,-163.69
2024-07-01 04:50:00,1.3886,186.45,356.64
2024-07-01 05:00:00,1.92,186.45,356.64
2024-07-01 05:10:00,0.2243,197.05,21.009
2024-07-01 05:20:00,0.16637,197.05,21.009
2024-07-01 05:30:00,0.3668,91.5,88.93
2024-07-01 05:40:00,0.58159,91.5,88.93
2024-07-01 05:50:00,0.25394,86.191,76.457
2024-07-01 07:20:00,0.21597,229.81,232.81
2024-07-01 07:30:00,0.23761,229.81,232.81
2024-07-01 07:40:00,0.21403,229.81,232.81
2024-07-01 07:50:00,0.69484,241.83,166.66
2024-07-01 08:00:00,1.148,241.83,166.66
2024-07-01 08:10:00,1.2501,254.11,82.345
2024-07-01 08:20:00,1.4905,254.11,82.345
2024-07-01 08:30:00,1.5165,201.58,69.425
2024-07-01 08:40:00,0.62641,201.58,69.425
2024-07-01 08:50:00,2.0197,214.09,71.085
2024-07-01 09:00:00,0.85036,451.85,127.33
2024-07-01 09:10:00,0.64001,451.85,127.33
2024-07-01 09:20:00,0.34539,700.05,102.82
2024-07-01 09:30:00,0.42521,700.05,102.82
2024-07-01 09:40:00,0.35158,737.12,72.003
2024-07-01 09:50:00,0.39424,737.12,72.003
2024-07-01 10:00:00,0.45232,640.25,145.7
2024-07-01 10:10:00,0.49091,640.25,145.7
2024-07-01 10:20:00,0.57887,964.34,286.98
2024-07-01 10:30:00,0.33403,964.34,286.98
2024-07-01 10:40:00,0.30732,964.34,286.98
2024-07-01 10:50:00,0.5411,5759.9,240.29
2024-07-01 11:00:00,0.19923,5759.9,240.29
2024-07-01 11:10:00,0.26166,,
2024-07-01 11:20:00,0.38461,,
2024-07-01 11:30:00,0.42335,-1240.7,511.75
2024-07-01 11:40:00,0.547,-1240.7,511.75
2024-07-01 11:50:00,0.34697,-794.53,
2024-07-01 12:00:00,0.24778,-357.54,256.2
2024-07-01 12:10:00,0.24989,-357.54,256.2
2024-07-01 12:20:00,0.19801,-473.57,149.74
2024-07-01 12:30:00,0.1559,-473.57,149.74
2024-07-01 12:40:00,0.13697,-252.04,90.625
2024-07-01 12:50:00,0.16623,-252.04,90.625
2024-07-01 13:00:00,0.092004,-33.499,27.429
2024-07-01 13:10:00,0.10193,-33.499,27.429
2024-07-01 13:20:00,0.12654,-99.088,67.649
2024-07-01 13:30:00,0.095992,-99.088,67.649
2024-07-01 13:40:00,0.166,-99.088,67.649
2024-07-01 13:50:00,0.13287,-85.412,122.6
2024-07-01 14:00:00,0.11998,-85.412,122.6
2024-07-01 14:10:00,0.11217,-168.64,1749.3
2024-07-01 14:20:00,0.16467,-168.64,1749.3
2024-07-01 14:30:00,0.083205,-245.76,212.55
2024-07-01 14:40:00,0.22856,-245.76,212.55
2024-07-01 14:50:00,1.2378,-103.19,314.25
2024-07-01 15:00:00,2.709,-214.47,327.23
2024-07-01 15:10:00,1.6086,-214.47,327.23
2024-07-01 15:20:00,0.87285,-186.81,316.64
2024-07-01 15:30:00,1.0576,-186.81,316.64
2024-07-01 15:40:00,2.6165,,
2024-07-01 15:50:00,2.0372,,
2024-07-01 16:00:00,2.2038,-130.93,289.95
2024-07-01 16:10:00,2.6142,-130.93,289.95
2024-07-01 16:20:00,2.6997,-93.478,256.66
2024-07-01 16:30:00,0.92427,-93.478,256.66
2024-07-01 16:40:00,0.77455,-93.478,256.66
2024-07-01 16:50:00,0.98691,-75.518,190.38
2024-07-01 17:00:00,0.82649,-75.518,190.38
2024-07-01 17:10:00,0.66112,-58.092,241.38
2024-07-01 17:20:00,0.2167,-58.092,241.38
2024-07-01 17:30:00,0.10559,-61.28,283.45
2024-07-01 17:40:00,0.22316,-61.28,283.45
2024-07-01 17:50:00,1.6167,-76.468,631.96
2024-07-01 18:00:00,1.4014,-136.3,243.27
2024-07-01 18:10:00,1.2818,-136.3,243.27
2024-07-01 18:20:00,0.77425,-149.37,348.64
2024-07-01 18:30:00,3.0224,-149.37,348.64
2024-07-01 18:40:00,3.3663,-42.429,196.37
2024-07-01 18:50:00,0.2063,-42.429,196.37
2024-07-01 19:00:00,0.13114,-108.23,239.12
2024-07-01 19:10:00,0.20124,-108.23,239.12
2024-07-01 19:20:00,0.38287,-140.86,186.29
2024-07-01 19:30:00,0.81993,-140.86,186.29
2024-07-01 19:40:00,4.5156,-140.86,186.29
2024-07-01 19:50:00,1.7247,-94.737,276.79
2024-07-01 20:00:00,3.2699,-94.737,276.79
2024-07-01 20:10:00,0.66342,-128.1,238.53
2024-07-01 20:20:00,0.89696,-128.1,238.53
2024-07-01 20:30:00,0.83528,-171.09,224.75
2024-07-01 20:40:00,1.602,-171.09,224.75
2024-07-01 20:50:00,3.058,-686.68,357.14
2024-07-01 21:00:00,2.0091,-392.83,194.97
2024-07-01 21:10:00,1.7229,-392.83,194.97
2024-07-01 21:20:00,1.6611,-402.04,175.83
2024-07-01 21:30:00,1.9544,-402.04,175.83
2024-07-01 21:40:00,0.91865,-405.95,173.04
2024-07-01 21:50:00,3.5377,-405.95,173.04
2024-07-01 22:00:00,6.4981,-240.55,182.02
2024-07-01 22:10:00,2.3634,-240.55,182.02
2024-07-01 22:20:00,2.4665,-176.32,242.82
2024-07-01 22:30:00,1.6212,-176.32,242.82
2024-07-01 22:40:00,3.0197,-176.32,242.82
2024-07-01 22:50:00,1.0913,-147.07,1965
2024-07-01 23:00:00,2.0292,-147.07,1965
2024-07-01 23:10:00,1.9478,-82.869,73.679
2024-07-01 23:20:00,4.3043,-82.869,73.679
2024-07-01 23:30:00,2.1043,-49.697,55.752
2024-07-01 23:40:00,1.9471,-49.697,55.752
2024-07-01 23:50:00,1.6722,-43.923,34.776
2024-07-02 00:00:00,1.9258,-228.55,-131.26
2024-07-02 00:10:00,3.0021,-228.55,-131.26
2024-07-02 00:20:00,0.90294,448.42,14.575
2024-07-02 00:30:00,0.68511,448.42,14.575
2024-07-02 00:40:00,4.6367,363.39,32.897
2024-07-02 00:50:00,0.86609,363.39,32.897
2024-07-02 01:00:00,4.456,525.94,27.19
2024-07-02 01:10:00,1.0755,525.94,27.19
2024-07-02 01:20:00,1.8175,-138.41,99.126
2024-07-02 01:30:00,2.9181,-138.41,99.126
2024-07-02 01:40:00,2.79,-138.41,99.126
2024-07-02 01:50:00,2.8364,97.604,26.695
2024-07-02 02:00:00,0.46355,97.604,26.695
2024-07-02 02:10:00,0.36713,41.097,93.125
2024-07-02 02:20:00,0.60712,41.097,93.125
2024-07-02 02:30:00,1.213,107.22,18.428
2024-07-02 02:40:00,2.0107,107.22,18.428
2024-07-02 02:50:00,1.9288,59.777,32.966
2024-07-02 03:00:00,4.2179,132.85,34.875
2024-07-02 03:10:00,2.2373,132.85,34.875
2024-07-02 03:20:00,0.73197,87.967,27.181
2024-07-02 03:30:00,0.50773,87.967,27.181
2024-07-02 03:40:00,0.87032,89.31,73.274
2024-07-02 03:50:00,1.4467,89.31,73.274
2024-07-02 04:00:00,3.0597,108.83,20.458
2024-07-02 04:10:00,1.8585,108.83,20.458
2024-07-02 04:20:00,1.1744,92.262,10.43
2024-07-02 04:30:00,1.1526,92.262,10.43
2024-07-02 04:40:00,3.6053,92.262,10.43
2024-07-02 04:50:00,1.1192,49.486,24.152
2024-07-02 05:00:00,0.75061,49.486,24.152
2024-07-02 05:10:00,4.86,37.249,17.868
2024-07-02 05:20:00,7.3832,37.249,17.868
2024-07-02 05:30:00,15.78,166.94,21.005
2024-07-02 05:40:00,25.001,166.94,21.005
2024-07-02 05:50:00,8.0125,192.03,42.388
2024-07-02 06:00:00,5.5941,130.06,36.648
2024-07-02 06:10:00,1.2419,130.06,36.648
2024-07-02 06:20:00,1.5131,139.65,30.872
2024-07-02 06:30:00,0.76194,139.65,30.872
2024-07-02 06:40:00,1.1186,153.77,48.97
2024-07-02 06:50:00,13.082,153.77,48.97
2024-07-02 08:40:00,0.26984,955.14,100.19
2024-07-02 08:50:00,0.27043,1679.8,119.81
2024-07-02 09:00:00,0.37913,,
2024-07-02 09:10:00,0.35063,,
2024-07-02 09:20:00,0.40787,1393.5,146.9
2024-07-02 09:30:00,0.35515,1393.5,146.9
2024-07-02 09:40:00,0.41887,-44006,160.5
2024-07-02 09:50:00,0.3382,-44006,160.5
2024-07-02 10:00:00,0.33885,-861.78,124.82
2024-07-02 10:10:00,0.38859,-861.78,124.82
2024-07-02 10:20:00,0.36659,-516.9,561.98
